382	79136	10259045	148274	182538	20190114	20190114	132600	2337				1
136	158480	10380908	11000831	269071	20190114	20190114	092000	18628				1
478	76251	10075269	10026456	179537	20190114	20190114	150200	672				26
453	76190	10231507	139732	179476	20190114	20190114	143700	1109				26
452	76198	10231799	140024	179484	20190114	20190114	143600	1862				26
454	76200	10219766	139247	179486	20190114	20190114	143800	1231				26
455	76245	10219765	139246	179531	20190114	20190114	143900	734				26
480	76201	10075261	10026448	179487	20190114	20190114	150400	2117				26
56	76208	10232975	141114	179494	20190114	20190114	080000		AN			1
57	76214	10081097	10028541	179500	20190114	20190114	080100		AN			1
55	76213	10244419	143366	179499	20190114	20190114	075900		AN			1
53	76205	10232483	140622	179491	20190114	20190114	075700		AN			1
54	76209	10242572	141519	179495	20190114	20190114	075800		AN			1
58	77482	10232998	141137	180788	20190114	20190114	080200		AN			1
45	76217	10243638	142585	179503	20190114	20190114	074900	1066				1
43	76225	10243663	142610	179511	20190114	20190114	074700	1020				1
44	79494	10243351	142298	182940	20190114	20190114	074800	789				1
458	76227	10219367	138848	179513	20190114	20190114	144200	1272				26
473	76246	10231506	139731	179532	20190114	20190114	145700	1084				26
483	804907	12124227	715921	957860	20190114	20190114	150700	44				12
123	98491	10044118	5274065	203995	20190114	20190114	090700	3080				1
137	178445	10388682	5274185	487735	20190114	20190114	092100	167272				1
112	269353	10719086	274772	386459	20190114	20190114	085600	468				1
111	279788	10675269	10058150	397301	20190114	20190114	085500	543				1
507	76212	11203185	443490	179498	20190114	20190114	153100	542				12
508	297867	10808212	310595	416312	20190114	20190114	153200	1453				12
487	76215	10232272	140411	179501	20190114	20190114	151100	1176				12
491	76316	10079610	10027054	179602	20190114	20190114	151500	1031				12
494	76321	10079622	10027066	179607	20190114	20190114	151800	906				12
495	77264	10079618	10027062	180570	20190114	20190114	151900	499				12
459	76431	10079395	10026839	179717	20190114	20190114	144300	149				26
460	76421	10079375	10026819	179707	20190114	20190114	144400	462				26
461	76435	10079379	10026823	179722	20190114	20190114	144500	3055				26
510	76442	10209536	137421	179728	20190114	20190114	153400	681				12
502	76450	10079616	10027060	179736	20190114	20190114	152600	860				12
503	76447	10079617	10027061	179733	20190114	20190114	152700	1346				12
135	732417	12009388	686441	882489	20190114	20190114	091900	108				1
156	76125	10075264	10026451	179411	20190114	20190114	094000	969				1
157	76122	10075274	10026461	179408	20190114	20190114	094100	1364				1
158	76118	10075273	10026460	179404	20190114	20190114	094200	682				1
159	76148	10075276	10026463	179434	20190114	20190114	094300	1003				1
167	77436	10075159	10026346	180742	20190114	20190114	095100	866				1
168	76152	11030986	10075244	179438	20190114	20190114	095200	268				1
169	76151	10075166	10026353	179437	20190114	20190114	095300	343				1
170	90273	10265191	150540	194570	20190114	20190114	095400	210				1
166	76645	10075161	10026348	179931	20190114	20190114	095000	260				1
150	76154	10075253	10026440	179440	20190114	20190114	093400	1340				1
151	76843	10075249	10026436	180129	20190114	20190114	093500	945				1
152	76703	10075265	10026452	179989	20190114	20190114	093600	465				1
138	76157	10075157	10026344	179443	20190114	20190114	092200	2683				1
387	76404	10218900	138381	179690	20190114	20190114	133100	459				1
388	76161	10219558	139039	179447	20190114	20190114	133200	1571				1
389	76831	10219563	139044	180117	20190114	20190114	133300	354				1
390	79222	10244402	143349	182629	20190114	20190114	133400	474				1
463	76767	10219759	139240	180053	20190114	20190114	144700	670				26
464	76774	10219760	139241	180060	20190114	20190114	144800	164				26
175	79137	10215846	10029290	1034303	20190114	20190114	095900	432				1
497	79217	10079611	10027055	668517	20190114	20190114	152100	476				12
498	147346	10395939	191444	257213	20190114	20190114	152200	1157				12
499	593909	11595846	170531905	733293	20190114	20190114	152300	0				12
500	580040	11595847	170531906	718136	20190114	20190114	152400	94				12
501	598070	11643551	552357	737768	20190114	20190114	152500	0				12
492	79260	10080415	10027859	182667	20190114	20190114	151600	1714				12
493	79261	10080534	10027978	182668	20190114	20190114	151700	1116				12
465	79550	11522371	520335	182996	20190114	20190114	144900	223				26
504	80791	10244075	143022	184402	20190114	20190114	152800	380				12
505	81203	10244079	143026	184814	20190114	20190114	152900	850				12
506	81204	10244078	143025	184815	20190114	20190114	153000	441				12
509	80808	10265713	151062	184419	20190114	20190114	153300	433				12
488	80811	10215850	10029294	184422	20190114	20190114	151200	710				12
489	80812	10232702	140841	184423	20190114	20190114	151300	697				12
391	76235	10219554	139035	179521	20190114	20190114	133500	2731				1
394	76244	10243355	142302	179530	20190114	20190114	133800	831				1
395	76529	10243639	142586	179815	20190114	20190114	133900	1210				1
392	76240	10243680	142627	179526	20190114	20190114	133600	959				1
393	450934	11131867	10083471	687712	20190114	20190114	133700	329				1
406	76860	10219557	139038	180146	20190114	20190114	135000	374				1
407	76671	10219553	139034	179957	20190114	20190114	135100	500				1
405	76247	10219562	139043	179533	20190114	20190114	134900	998				1
154	76252	10079408	10026852	179538	20190114	20190114	093800		AA			1
164	76254	10075150	10026337	179540	20190114	20190114	094800	2034				1
139	76258	10075277	10026464	179544	20190114	20190114	092300	1308				1
140	76517	10075251	10026438	179803	20190114	20190114	092400	1092				1
398	76522	10219549	139030	179808	20190114	20190114	134200	497				1
155	76700	10219551	139032	179986	20190114	20190114	093900	431				1
482	76256	10075262	10026449	179542	20190114	20190114	150600	1640				12
486	76259	10075250	10026437	179545	20190114	20190114	151000	7101				12
60	76263	10219260	138741	179549	20190114	20190114	080400	816				1
467	76491	10075252	10026439	179777	20190114	20190114	145100	867				26
476	76494	10219561	139042	179780	20190114	20190114	150000	879				26
34	76499	10219542	139023	179785	20190114	20190114	073800	1229				1
35	76502	12265622	765054	179788	20190114	20190114	073900	17				1
51	76504	10080867	10028311	179790	20190114	20190114	075500	1007				1
481	76687	10219550	139031	179973	20190114	20190114	150500	1717				26
47	79768	10242582	141529	183264	20190114	20190114	075100	957				1
48	80045	10245327	144274	183606	20190114	20190114	075200	499				1
49	313273	10816738	319017	432579	20190114	20190114	075300	0				1
484	144856	10277248	10038307	254597	20190114	20190114	150800	203				12
485	144720	10277055	10038114	254453	20190114	20190114	150900	670				12
42	144844	10392834	190349	254585	20190114	20190114	074600	551				1
36	146748	10391704	189219	256522	20190114	20190114	074000	545				1
456	146867	10392921	190436	256643	20190114	20190114	144000	527				26
457	146871	10391904	189419	256647	20190114	20190114	144100	633				26
490	263713	10727985	302109	380358	20190114	20190114	151400	353				12
462	82192	10258428	147657	185896	20190114	20190114	144600	90				26
496	269390	10712360	299980	386497	20190114	20190114	152000	895				12
466	761018	11948483	675066	912440	20190114	20190114	145000	118				26
410	76865	10219762	139243	180151	20190114	20190114	135400	587				1
408	691617	11848178	637982	838672	20190114	20190114	135200	99				1
411	76737	11294427	455419	180023	20190114	20190114	135500	102				1
409	76114	10256894	146123	179400	20190114	20190114	135300	1328				1
143	80364	10242815	141762	183973	20190114	20190114	092700	364				1
144	76781	10075259	10026446	180067	20190114	20190114	092800	150				1
399	856944	12326858	777313	1012411	20190114	20190114	134300	7				1
400	76796	10285501	153962	180082	20190114	20190114	134400	878				1
401	76787	10285479	153940	180073	20190114	20190114	134500	500				1
171	76801	10075275	10026462	180087	20190114	20190114	095500		AB			1
172	269360	10719069	274755	386466	20190114	20190114	095600	314				1
173	269359	10719064	274750	386465	20190114	20190114	095700	97				1
165	76805	10219261	138742	180091	20190114	20190114	094900	2781				1
97	76810	10219366	138847	180096	20190114	20190114	084100	396				1
99	77696	10219368	138849	181002	20190114	20190114	084300	942				1
98	179634	10440849	10051161	291498	20190114	20190114	084200	21089				1
161	80474	10243632	142579	184084	20190114	20190114	094500	1560				1
162	76812	10243625	142572	180098	20190114	20190114	094600	305				1
52	149618	10397485	192991	259687	20190114	20190114	075600	638				1
40	151428	10403090	194743	963670	20190114	20190114	074400	350				1
41	153724	10398645	194151	264009	20190114	20190114	074500	674				1
37	151425	10300836	10043223	261628	20190114	20190114	074100	450				1
38	151432	10403089	194742	261635	20190114	20190114	074200	623				1
39	153726	10318538	10043839	264011	20190114	20190114	074300	993				1
59	513405	11297373	458160	646220	20190114	20190114	080300	204				1
80	76120	10075254	10026441	179406	20190114	20190114	082400	1263				1
75	84936	10081141	10028585	188836	20190114	20190114	081900	597				1
74	76127	10079374	10026818	179413	20190114	20190114	081800	1815				1
78	76634	10079382	10026826	179920	20190114	20190114	082200	1035				1
76	232231	10657314	265138	346812	20190114	20190114	082000	706				1
77	232232	10642062	253859	346813	20190114	20190114	082100	540				1
84	76177	10219378	138859	179463	20190114	20190114	082800	1775				1
85	511830	11367290	482116	644572	20190114	20190114	082900	295				1
88	76178	10210241	138127	179464	20190114	20190114	083200	2254				1
89	76510	10210253	138139	179796	20190114	20190114	083300	723				1
160	76819	10075148	10026335	180105	20190114	20190114	094400	2307				1
402	852714	12313579	784364	1007974	20190114	20190114	134600	1				1
403	843410	12269404	768500	998378	20190114	20190114	134700	8				1
404	76849	10075268	10026455	180135	20190114	20190114	134800	467				1
141	76850	10243742	142689	309807	20190114	20190114	092500	287				1
174	77444	10243683	142630	180750	20190114	20190114	095800	2223				1
145	79240	10075263	10026450	182647	20190114	20190114	092900	685				1
146	77487	10075160	10026347	180793	20190114	20190114	093000	1173				1
86	76183	10218899	138380	179469	20190114	20190114	083000	1208				1
92	76185	10256952	146181	179471	20190114	20190114	083600	1670				1
93	85641	10256957	146186	189588	20190114	20190114	083700	385				1
79	76186	10219373	138854	179472	20190114	20190114	082300	1273				1
81	76188	10079380	10026824	179474	20190114	20190114	082500	3001				1
90	76232	10219370	138851	179518	20190114	20190114	083400	1548				1
91	349294	10923531	352595	470563	20190114	20190114	083500	315				1
72	76683	10244073	143020	179969	20190114	20190114	081600	1150				1
73	77449	10244082	143029	180755	20190114	20190114	081700	800				1
147	651874	11770905	597244	795654	20190114	20190114	093100	51				1
96	122609	10608951	11001085	230387	20190114	20190114	084000	22369				1
142	89814	10264869	150218	194107	20190114	20190114	092600		AN			1
163	144212	10395916	191421	253843	20190114	20190114	094700	2280				1
153	269364	10719068	274754	386470	20190114	20190114	093700	1593				1
148	488429	11298636	459423	619081	20190114	20190114	093200	51				1
149	488421	11298637	459424	619072	20190114	20190114	093300	311				1
396	589233	11547557	529292	728045	20190114	20190114	134000	297				1
397	585538	11547556	529291	724018	20190114	20190114	134100	292				1
82	77638	10231515	139740	180944	20190114	20190114	082600	726				1
70	143197	10392842	190357	252749	20190114	20190114	081400	2741				1
71	144634	10395926	191431	254362	20190114	20190114	081500	1465				1
83	146854	11242848	446532	256630	20190114	20190114	082700	1099				1
87	146875	10392874	190389	256652	20190114	20190114	083100	1054				1
67	266070	10719075	274761	383056	20190114	20190114	081100	82				1
68	266069	10719065	274751	383055	20190114	20190114	081200	73				1
69	265065	10719066	274752	381926	20190114	20190114	081300	1099				1
130	263586	10728346	302470	672979	20190114	20190114	091400	290				1
132	263585	10728343	302467	639954	20190114	20190114	091600	222				1
133	699663	11888897	651075	847319	20190114	20190114	091700	0				1
127	293463	10808204	310587	411633	20190114	20190114	091100	659				1
128	293464	10715034	10065835	411634	20190114	20190114	091200	0				1
134	699670	11888901	651079	847325	20190114	20190114	091800	29				1
119	264896	10743421	292249	381744	20190114	20190114	090300	308				1
120	264462	10743351	292179	381271	20190114	20190114	090400	385				1
121	265672	10743425	292253	382566	20190114	20190114	090500	233				1
113	267076	10674459	10057340	384108	20190114	20190114	085700	400				1
114	269355	10718978	274664	386461	20190114	20190114	085800	287				1
118	267083	10674463	10057344	384115	20190114	20190114	090200	1032				1
116	267077	10719012	274698	384109	20190114	20190114	090000	442				1
117	268703	10674464	10057345	385791	20190114	20190114	090100	2062				1
115	269354	10719022	274708	386460	20190114	20190114	085900	278				1
176	79133	10081154	10028598	182535	20190114	20190114	100000	787				1
110	81145	10216457	10029901	452344	20190114	20190114	085400	61				1
109	81149	10216462	10029906	451925	20190114	20190114	085300	359				1
108	81151	10216435	10029879	452257	20190114	20190114	085200	2049				1
107	96169	10260172	10032397	201322	20190114	20190114	085100	12787				1
129	263588	10998968	377213	380229	20190114	20190114	091300	304				1
131	263587	10728349	302473	380228	20190114	20190114	091500	320				1
103	81159	10253743	10030910	184770	20190114	20190114	084700	460				1
104	81156	10253731	10030898	184767	20190114	20190114	084800	2831				1
105	82609	10253736	10030903	186353	20190114	20190114	084900	758				1
106	82543	10253725	10030892	186287	20190114	20190114	085000	1856				1
101	79583	10242646	141593	183029	20190114	20190114	084500	4867				1
66	79599	10254142	10031309	183045	20190114	20190114	081000	29				1
64	79598	10254134	10031301	183044	20190114	20190114	080800	0				1
65	79592	10254173	10031340	183038	20190114	20190114	080900	271				1
126	110369	10309308	159711	216433	20190114	20190114	091000	990				1
