7	1179	206810	10619371	257645	320072	20180710	20180812	155600	501	ZZ			12
7	1180	206725	10564499	236993	319987	20180710	20180812	155700	3084	ZZ			12
7	1181	298363	10768463	5274284	416952	20180710	20180812	155800	40689	ZZ			12
7	1182	638246	11739747	594256	781172	20180710	20180812	155900	114	ZZ			12
7	1183	532557	11664690	560979	741854	20180710	20180812	160000		ZZ			12
7	1184	206010	11665550	561789	834288	20180710	20180812	160100	147	ZZ			12
7	1185	206844	10564768	237262	320106	20180710	20180812	160200	812	ZZ			12
7	1186	206728	10564656	237150	319990	20180710	20180812	160300	1110	ZZ			12
7	1187	206730	10564562	237056	319992	20180710	20180812	160400	491	ZZ			12
7	1188	206719	10619140	257414	319981	20180710	20180812	160500		ZZ			12
7	1189	207183	10564752	237246	320535	20180710	20180812	160600	714	ZZ			12
7	1190	206742	10564730	237224	320004	20180710	20180812	160700	1789	ZZ			12
7	1191	726238	11900064	657773	875844	20180710	20180812	160800		AW			12
7	1192	579529	11538781	524856	717618	20180710	20180812	160900		AW			12
7	1193	482311	11271303	450675	611623	20180710	20180812	161000		AW			12
7	1194	480770	11271261	450633	609775	20180710	20180812	161100		AW			12
7	1195	484798	11133170	10084774	614546	20180710	20180812	161200		AW			26
7	1196	484789	11293964	454956	614538	20180710	20180812	161300		AW			26
7	1197	484016	11293966	454958	613706	20180710	20180812	161400		AW			26
7	1198	698363	11849088	638881	845956	20180710	20180812	161500		AT			26
7	1199	702047	11848965	638758	849792	20180710	20180812	161600		AT			26
7	1200	338370	10714793	10065594	459057	20180710	20180812	161700	1927	ZZ			26
7	1201	296580	10912515	349882	414894	20180710	20180812	161800	733	ZZ			26
7	1202	217021	11495306	512588	330867	20180710	20180812	161900	247	ZZ			26
7	1203	206715	10564711	237205	319977	20180710	20180812	162000	367	ZZ			26
7	1204	227810	10601788	246240	342178	20180710	20180812	162100	525	ZZ			26
7	1205	206112	10601786	246238	319351	20180710	20180812	162200	706	ZZ			26
7	1206	228550	10636910	244018	342952	20180710	20180812	162300	537	ZZ			26
7	1207	205078	10564874	237368	318312	20180710	20180812	162400	639	ZZ			26
7	1208	205094	10564472	236966	318328	20180710	20180812	162500	88	ZZ			26
7	1209	205102	10564864	237358	318336	20180710	20180812	162600		ZZ			26
7	1210	204955	10677147	10053024	897407	20180710	20180812	162700	409	ZZ			26
7	1211	205097	10564906	237400	318331	20180710	20180812	162800	449	ZZ			26
7	1212	205088	10603347	248973	318322	20180710	20180812	162900		ZZ			26
7	1213	205095	10564901	237395	318330	20180710	20180812	163000	665	ZZ			26
7	1214	225993	10600010	245682	340197	20180710	20180812	163100	869	ZZ			26
7	1215	206106	10564815	237309	319345	20180710	20180812	163200	1232	ZZ			26
7	1216	206109	10564827	237321	319348	20180710	20180812	163300		ZZ			26
7	1217	227821	10619694	257968	342189	20180710	20180812	163400		ZZ			26
7	1218	206085	10619610	257884	319324	20180710	20180812	163500	1394	ZZ			26
7	1219	206088	10619591	257865	319327	20180710	20180812	163600	848	ZZ			26
7	1220	226000	10599988	245660	340204	20180710	20180812	163700		ZZ			26
7	1221	225997	10599980	245652	340201	20180710	20180812	163800	703	ZZ			26
7	1222	211017	10564723	237217	324639	20180710	20180812	163900	653	ZZ			26
7	1223	211016	10564716	237210	324638	20180710	20180812	164000	523	ZZ			26
7	1224	211019	10564725	237219	324641	20180710	20180812	164100	302	ZZ			26
7	1225	211018	10564720	237214	324640	20180710	20180812	164200	849	ZZ			26
7	1226	211026	10564777	237271	324648	20180710	20180812	164300	763	ZZ			26
7	1227	217915	10564894	237388	331791	20180710	20180812	164400	1736	ZZ			26
7	1228	211027	10564834	237328	324649	20180710	20180812	164500		ZZ			26
7	1229	210290	10564624	237118	323890	20180710	20180812	164600	1399	ZZ			26
7	1230	211028	10564822	237316	324650	20180710	20180812	164700	412	ZZ			26
7	1231	215209	10619565	257839	328955	20180710	20180812	164800	680	ZZ			26
7	1232	212003	10619663	257937	325721	20180710	20180812	164900	504	ZZ			26
7	1233	637697	11674791	587609	780603	20180710	20180812	165000	205	ZZ			26
7	1234	637690	11674803	587621	780596	20180710	20180812	165100	117	ZZ			26
7	1235	211029	10564793	237287	324651	20180710	20180812	165200	1405	ZZ			26
7	1236	211010	10636921	244029	324632	20180710	20180812	165300	746	ZZ			26
7	1237	224629	10636744	243852	338731	20180710	20180812	165400	703	ZZ			26
7	1238	224641	10636742	243850	338743	20180710	20180812	165500		ZZ			26
7	1239	227029	10636752	243860	341272	20180710	20180812	165600	52	ZZ			26
7	1240	207694	10564900	237394	321117	20180710	20180812	165700		ZZ			26
7	1241	207697	10564887	237381	321120	20180710	20180812	165800	520	ZZ			26
7	1242	207696	10564893	237387	321119	20180710	20180812	165900	241	ZZ			26
7	1243	210297	10619096	257370	323897	20180710	20180812	170000		ZZ			12
7	1244	231771	10707336	289288	346343	20180710	20180812	170100		ZZ			12
7	1245	209621	10600013	245685	323193	20180710	20180812	170200	614	ZZ			12
7	1246	209618	10600338	246010	323190	20180710	20180812	170300	1094	ZZ			12
7	1247	209619	10600367	246039	323191	20180710	20180812	170400	1056	ZZ			12
7	1248	210961	10600019	245691	324582	20180710	20180812	170500	1248	ZZ			12
7	1249	209623	10564622	237116	323195	20180710	20180812	170600	1247	ZZ			12
7	1250	209620	10564535	237029	323192	20180710	20180812	170700	742	ZZ			12
7	1251	507543	11364700	480036	639979	20180710	20180812	170800	311	ZZ			12
7	1252	210968	10564825	237319	324589	20180710	20180812	170900	875	ZZ			12
7	1253	222187	10564836	237330	336184	20180710	20180812	171000	169	ZZ			12
7	1254	210959	10564833	237327	324580	20180710	20180812	171100	2240	ZZ			12
